IDParticles,Sample,Site_name,GPS_LON,GPS_LAT,Compartment,Contributor,Project,Particle_name,Size_1_[µm],Size_2_[µm],Size_3_[µm],Shape,Colour,Preferred_method,polymer_type,library_entry,Comment,lab_blank_ID,sample_ID,Sampling_weight_[kg],Fraction_analysed,size_geom_mean
44655_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,189.0,92.0,121.666,irregular,unspecific,5,Polystyrene,Polystyrene,,1398.0,1197,0.105,0.5,131.86356585501545
44655_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,189.0,92.0,121.666,irregular,unspecific,5,Polystyrene,Polystyrene,,1398.0,1197,0.105,0.5,131.86356585501545
44656_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,98.0,85.0,21.7654,irregular,unspecific,5,Polystyrene,Polystyrene,,1398.0,1197,0.105,0.5,91.26883367283708
44656_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,98.0,85.0,21.7654,irregular,unspecific,5,Polystyrene,Polystyrene,,1398.0,1197,0.105,0.5,91.26883367283708
44657_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,1091.0,45.0,65.5552,fibre,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,221.57391543229994
44657_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,1091.0,45.0,65.5552,fibre,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,221.57391543229994
44658_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,1087.0,47.0,171.473,fibre,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,226.0287592320942
44658_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,1087.0,47.0,171.473,fibre,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,226.0287592320942
44659_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,867.0,46.0,68.9012,fibre,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,199.70478211600243
44659_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,867.0,46.0,68.9012,fibre,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,199.70478211600243
44660_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,311.0,23.0,34.9405,fibre,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,84.57541013793548
44660_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,311.0,23.0,34.9405,fibre,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,84.57541013793548
44661_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,374.0,21.0,155.785,fibre,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,88.6227961644181
44661_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,374.0,21.0,155.785,fibre,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,88.6227961644181
44662_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,574.0,137.0,97.0817,irregular,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,280.42467794400693
44662_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,574.0,137.0,97.0817,irregular,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,280.42467794400693
44663_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,408.0,20.0,25.9421,fibre,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,90.33271832508971
44664_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,356.0,19.0,22.3945,fibre,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,82.24354077980836
44664_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,356.0,19.0,22.3945,fibre,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,82.24354077980836
44665_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,80.0,76.0,34.2689,irregular,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,77.9743547584717
44665_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,80.0,76.0,34.2689,irregular,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,77.9743547584717
44666_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,129.0,92.0,91.264,irregular,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,108.94035065117058
44666_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,129.0,92.0,91.264,irregular,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,108.94035065117058
44667_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,92.0,45.0,55.7546,irregular,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,64.34283176858165
44667_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,92.0,45.0,55.7546,irregular,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,64.34283176858165
44668_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,564.0,105.0,61.6425,irregular,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,243.35159748807897
44668_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,564.0,105.0,61.6425,irregular,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,243.35159748807897
44669_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,81.0,25.0,21.7966,irregular,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,45.0
44669_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,81.0,25.0,21.7966,irregular,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,45.0
44670_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,259.0,160.0,63.5459,irregular,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,203.56817039999157
44670_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,259.0,160.0,63.5459,irregular,unspecific,5,Polypropylene,Polypropylene,,1398.0,1197,0.105,0.5,203.56817039999157
44671_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,66.0,55.0,21.3318,irregular,unspecific,5,Polyethylene,Polyethylene,,1398.0,1197,0.105,0.5,60.249481325568276
44671_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,66.0,55.0,21.3318,irregular,unspecific,5,Polyethylene,Polyethylene,,1398.0,1197,0.105,0.5,60.249481325568276
44672_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,97.0,60.0,22.0979,irregular,unspecific,5,Polyethylene,Polyethylene,,1398.0,1197,0.105,0.5,76.28892449104261
44672_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,97.0,60.0,22.0979,irregular,unspecific,5,Polyethylene,Polyethylene,,1398.0,1197,0.105,0.5,76.28892449104261
44673_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,68.0,48.0,19.2891,irregular,unspecific,5,Polyethylene,Polyethylene,,1398.0,1197,0.105,0.5,57.1314274283428
44673_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,68.0,48.0,19.2891,irregular,unspecific,5,Polyethylene,Polyethylene,,1398.0,1197,0.105,0.5,57.1314274283428
44674_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,148.0,124.0,140.589,irregular,unspecific,5,Polyethylene,Polyethylene,,1398.0,1197,0.105,0.5,135.4695537750088
44674_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,148.0,124.0,140.589,irregular,unspecific,5,Polyethylene,Polyethylene,,1398.0,1197,0.105,0.5,135.4695537750088
44675_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,203.0,159.0,45.7139,irregular,unspecific,5,Polyethylene,Polyethylene,,1398.0,1197,0.105,0.5,179.65800844938698
44675_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,203.0,159.0,45.7139,irregular,unspecific,5,Polyethylene,Polyethylene,,1398.0,1197,0.105,0.5,179.65800844938698
44676_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,72.0,70.0,24.025,irregular,unspecific,5,Poly (methyl methacrylate),Poly(methyl methacrylate),,1398.0,1197,0.105,0.5,70.9929573971954
44676_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,72.0,70.0,24.025,irregular,unspecific,5,Poly (methyl methacrylate),Poly(methyl methacrylate),,1398.0,1197,0.105,0.5,70.9929573971954
44677_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,88.0,73.0,62.6015,irregular,unspecific,5,Poly (methyl methacrylate),Poly(methyl methacrylate),,1398.0,1197,0.105,0.5,80.14985963805552
44677_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,88.0,73.0,62.6015,irregular,unspecific,5,Poly (methyl methacrylate),Poly(methyl methacrylate),,1398.0,1197,0.105,0.5,80.14985963805552
44678_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,180.0,47.0,22.2519,irregular,unspecific,5,Poly (methyl methacrylate),Poly(methyl methacrylate),,1398.0,1197,0.105,0.5,91.97825830053534
44678_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,180.0,47.0,22.2519,irregular,unspecific,5,Poly (methyl methacrylate),Poly(methyl methacrylate),,1398.0,1197,0.105,0.5,91.97825830053534
44679_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,170.0,103.0,32.2623,irregular,unspecific,5,Poly (methyl methacrylate),Poly(methyl methacrylate),,1398.0,1197,0.105,0.5,132.32535660258014
44679_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,170.0,103.0,32.2623,irregular,unspecific,5,Poly (methyl methacrylate),Poly(methyl methacrylate),,1398.0,1197,0.105,0.5,132.32535660258014
44680_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,66.0,39.0,26.6356,irregular,unspecific,5,Poly (ethylene terephthalate),PET+TiO2,,1398.0,1197,0.105,0.5,50.73460357586329
44680_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,66.0,39.0,26.6356,irregular,unspecific,5,Poly (ethylene terephthalate),PET+TiO2,,1398.0,1197,0.105,0.5,50.73460357586329
44681_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,85.0,41.0,21.1127,irregular,unspecific,5,Poly (ethylene terephthalate),PET+TiO2,,1398.0,1197,0.105,0.5,59.033888572581766
44681_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,85.0,41.0,21.1127,irregular,unspecific,5,Poly (ethylene terephthalate),PET+TiO2,,1398.0,1197,0.105,0.5,59.033888572581766
44682_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,51.0,47.0,37.0811,irregular,unspecific,5,Poly (ethylene terephthalate),PET+TiO2,,1398.0,1197,0.105,0.5,48.95916665957459
44682_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,51.0,47.0,37.0811,irregular,unspecific,5,Poly (ethylene terephthalate),PET+TiO2,,1398.0,1197,0.105,0.5,48.95916665957459
44683_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,116.0,70.0,45.147,irregular,unspecific,5,Poly (vinyl chloride),Poly(vinyl chloride),,1398.0,1197,0.105,0.5,90.11104260855048
44683_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,116.0,70.0,45.147,irregular,unspecific,5,Poly (vinyl chloride),Poly(vinyl chloride),,1398.0,1197,0.105,0.5,90.11104260855048
44684_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,437.0,42.0,25.8446,fibre,unspecific,5,Poly (vinyl chloride),Poly(vinyl chloride),,1398.0,1197,0.105,0.5,135.47693530634652
44684_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,437.0,42.0,25.8446,fibre,unspecific,5,Poly (vinyl chloride),Poly(vinyl chloride),,1398.0,1197,0.105,0.5,135.47693530634652
44685_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,662.0,168.0,90.7724,irregular,unspecific,5,Acrylnitril-Butadien-Styrol-Copolymer,Acrylnitril-Butadien-Styrol-Copolymer,,1398.0,1197,0.105,0.5,333.49062955351536
44685_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,662.0,168.0,90.7724,irregular,unspecific,5,Acrylnitril-Butadien-Styrol-Copolymer,Acrylnitril-Butadien-Styrol-Copolymer,,1398.0,1197,0.105,0.5,333.49062955351536
44686_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,440.0,136.0,39.4553,irregular,unspecific,5,Epoxy resin,Epoxy resin1,,1398.0,1197,0.105,0.5,244.6221576227305
44686_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,440.0,136.0,39.4553,irregular,unspecific,5,Epoxy resin,Epoxy resin1,,1398.0,1197,0.105,0.5,244.6221576227305
44687_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,227.0,44.0,27.871,irregular,unspecific,5,Polyethylene,PE+PB15,,1398.0,1197,0.105,0.5,99.93998198919189
44687_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,227.0,44.0,27.871,irregular,unspecific,5,Polyethylene,PE+PB15,,1398.0,1197,0.105,0.5,99.93998198919189
44688_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,266.0,85.0,26.2431,irregular,blue,5,Polyethylene,PE+PG7,,1398.0,1197,0.105,0.5,150.3662196106559
44688_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,266.0,85.0,26.2431,irregular,blue,5,Polyethylene,PE+PG7,,1398.0,1197,0.105,0.5,150.3662196106559
44689_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,74.0,45.0,44.7229,irregular,unspecific,5,Polypropylene,PP+PV23,,1398.0,1197,0.105,0.5,57.706152185014034
44689_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,74.0,45.0,44.7229,irregular,unspecific,5,Polypropylene,PP+PV23,,1398.0,1197,0.105,0.5,57.706152185014034
44690_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,88.0,79.0,40.9507,irregular,unspecific,5,Polystyrene,PS+PB15,,1398.0,1197,0.105,0.5,83.37865434270333
44690_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,88.0,79.0,40.9507,irregular,unspecific,5,Polystyrene,PS+PB15,,1398.0,1197,0.105,0.5,83.37865434270333
44692_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,132.0,69.0,24.4707,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,95.4358423235212
44692_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,132.0,69.0,24.4707,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,95.4358423235212
44693_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,124.0,116.0,20.1532,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,119.9333148045196
44693_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,124.0,116.0,20.1532,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,119.9333148045196
44694_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,169.0,77.0,22.8127,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,114.07453703609758
44694_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,169.0,77.0,22.8127,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,114.07453703609758
44695_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,601.0,179.0,26.5239,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,327.99237796022027
44695_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,601.0,179.0,26.5239,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,327.99237796022027
44696_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,107.0,64.0,39.8447,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,82.75264346230881
44696_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,107.0,64.0,39.8447,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,82.75264346230881
44697_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,230.0,50.0,80.7267,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,107.23805294763608
44697_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,230.0,50.0,80.7267,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,107.23805294763608
44698_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,799.0,32.0,58.348,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,159.89996873045348
44698_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,799.0,32.0,58.348,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,159.89996873045348
44699_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,84.0,56.0,48.4912,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,68.58571279792899
44699_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,84.0,56.0,48.4912,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,68.58571279792899
44701_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,587.0,21.0,66.3872,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,111.02702373746672
44701_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,587.0,21.0,66.3872,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,111.02702373746672
44702_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,347.0,108.0,32.6653,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,193.58718965882014
44702_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,347.0,108.0,32.6653,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,193.58718965882014
44703_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,698.0,30.0,52.8461,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,144.70659971127785
44703_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,698.0,30.0,52.8461,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,144.70659971127785
44704_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,469.0,20.0,64.5327,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,96.85040010242601
44704_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,469.0,20.0,64.5327,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,96.85040010242601
44705_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,716.0,73.0,35.0801,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,228.6219587003838
44705_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,716.0,73.0,35.0801,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,228.6219587003838
44706_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,587.0,29.0,41.9411,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,130.47221926525202
44706_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,587.0,29.0,41.9411,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,130.47221926525202
44707_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,377.0,22.0,32.3074,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,91.07140056021979
44707_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,377.0,22.0,32.3074,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,91.07140056021979
44708_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,122.0,116.0,21.2427,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,118.96217886370441
44708_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,122.0,116.0,21.2427,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,118.96217886370441
44709_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,72.0,43.0,34.5196,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,55.641710972974224
44709_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,72.0,43.0,34.5196,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,55.641710972974224
44710_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,243.0,68.0,192.743,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,128.5457117137713
44710_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,243.0,68.0,192.743,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,128.5457117137713
44711_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,390.0,271.0,87.4869,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,325.0999846201165
44711_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,390.0,271.0,87.4869,irregular,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,325.0999846201165
44712_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,718.0,25.0,44.9366,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,133.9776100697426
44712_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,718.0,25.0,44.9366,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,133.9776100697426
44713_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,725.0,45.0,230.12,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,180.62391868188442
44713_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,725.0,45.0,230.12,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,180.62391868188442
44714_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,,1203.0,28.0,182.121,fibre,unspecific,5,Poly (ethylene terephthalate),Poly(ethylene terephtalate),,1398.0,1197,0.105,0.5,183.53201355621857
