IDParticles,Sample,Site_name,GPS_LON,GPS_LAT,Compartment,Contributor,Project,Size_1_[µm],Size_2_[µm],Shape,Colour,polymer_type,library_entry,lab_blank_ID,sample_ID,Sampling_weight_[kg],Fraction_analysed,size_geom_mean
44303_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,857.0,59.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,224.86218001255793
44303_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,857.0,59.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,224.86218001255793
44303_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,857.0,59.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,224.86218001255793
44304_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,238.0,62.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,121.47427711248172
44304_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,238.0,62.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,121.47427711248172
44304_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,238.0,62.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,121.47427711248172
44304_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,238.0,62.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,121.47427711248172
44305_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,756.0,143.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,328.79781021168617
44305_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,756.0,143.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,328.79781021168617
44305_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,756.0,143.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,328.79781021168617
44305_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,756.0,143.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,328.79781021168617
44306_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,370.0,72.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,163.21764610482532
44306_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,370.0,72.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,163.21764610482532
44306_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,370.0,72.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,163.21764610482532
44306_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,370.0,72.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,163.21764610482532
44307_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,127.0,51.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,80.47981113297918
44307_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,127.0,51.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,80.47981113297918
44307_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,127.0,51.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,80.47981113297918
44307_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,127.0,51.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,80.47981113297918
44308_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,334.0,44.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,121.2270596855339
44308_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,334.0,44.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,121.2270596855339
44308_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,334.0,44.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,121.2270596855339
44308_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,334.0,44.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,121.2270596855339
44309_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,100.0,71.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,84.26149773176358
44309_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,100.0,71.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,84.26149773176358
44309_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,100.0,71.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,84.26149773176358
44309_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,100.0,71.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,84.26149773176358
44310_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,215.0,70.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,122.67844146385298
44310_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,215.0,70.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,122.67844146385298
44310_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,215.0,70.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,122.67844146385298
44310_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,215.0,70.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,122.67844146385298
44311_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,570.0,111.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,251.53528579505502
44311_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,570.0,111.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,251.53528579505502
44311_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,570.0,111.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,251.53528579505502
44311_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,570.0,111.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,251.53528579505502
44312_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,171.0,63.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,103.79306335203717
44312_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,171.0,63.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,103.79306335203717
44312_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,171.0,63.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,103.79306335203717
44312_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,171.0,63.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,103.79306335203717
44313_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,212.0,62.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,114.64728518373211
44313_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,212.0,62.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,114.64728518373211
44313_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,212.0,62.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,114.64728518373211
44313_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,212.0,62.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,114.64728518373211
44314_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,884.0,60.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,230.30414672775652
44314_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,884.0,60.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,230.30414672775652
44314_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,884.0,60.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,230.30414672775652
44314_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,884.0,60.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,230.30414672775652
44315_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,336.0,138.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,215.33230133911633
44315_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,336.0,138.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,215.33230133911633
44315_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,336.0,138.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,215.33230133911633
44315_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,336.0,138.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,215.33230133911633
44316_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,532.0,36.0,fibre,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,138.39075113604954
44316_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,532.0,36.0,fibre,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,138.39075113604954
44316_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,532.0,36.0,fibre,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,138.39075113604954
44316_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,532.0,36.0,fibre,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,138.39075113604954
44317_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,104.0,66.0,irregular,yellow,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,82.84926070883192
44317_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,104.0,66.0,irregular,yellow,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,82.84926070883192
44317_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,104.0,66.0,irregular,yellow,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,82.84926070883192
44317_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,104.0,66.0,irregular,yellow,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,82.84926070883192
44318_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,336.0,71.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,154.45387661046257
44318_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,336.0,71.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,154.45387661046257
44318_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,336.0,71.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,154.45387661046257
44318_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,336.0,71.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,154.45387661046257
44319_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,107.0,90.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,98.13256340277675
44319_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,107.0,90.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,98.13256340277675
44319_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,107.0,90.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,98.13256340277675
44319_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,107.0,90.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,98.13256340277675
44320_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,466.0,77.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,189.42544707615184
44320_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,466.0,77.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,189.42544707615184
44320_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,466.0,77.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,189.42544707615184
44320_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,466.0,77.0,irregular,unspecific,Polypropylene,Polypropylene,1398.0,1197,0.105,0.25,189.42544707615184
44323_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,97.0,53.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,71.7007670809734
44323_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,97.0,53.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,71.7007670809734
44323_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,97.0,53.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,71.7007670809734
44323_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,97.0,53.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,71.7007670809734
44325_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,70.0,16.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,33.46640106136302
44325_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,70.0,16.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,33.46640106136302
44325_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,70.0,16.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,33.46640106136302
44325_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,70.0,16.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,33.46640106136302
44326_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,144.0,109.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,125.2836781069266
44326_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,144.0,109.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,125.2836781069266
44326_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,144.0,109.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,125.2836781069266
44326_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,144.0,109.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,125.2836781069266
44327_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,127.0,73.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,96.28603221651622
44327_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,127.0,73.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,96.28603221651622
44327_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,127.0,73.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,96.28603221651622
44327_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,127.0,73.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,96.28603221651622
44328_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,171.0,55.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,96.97937925146768
44328_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,171.0,55.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,96.97937925146768
44328_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,171.0,55.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,96.97937925146768
44328_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,171.0,55.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,96.97937925146768
44329_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,723.0,157.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,336.9139355978022
44329_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,723.0,157.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,336.9139355978022
44329_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,723.0,157.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,336.9139355978022
44329_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,723.0,157.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,336.9139355978022
44330_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,68.0,29.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,44.40720662234904
44330_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,68.0,29.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,44.40720662234904
44330_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,68.0,29.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,44.40720662234904
44330_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,68.0,29.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,44.40720662234904
44331_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,59.0,31.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,42.76680956068619
44331_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,59.0,31.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,42.76680956068619
44331_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,59.0,31.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,42.76680956068619
44331_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,59.0,31.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,42.76680956068619
44332_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,153.0,54.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,90.89554444525871
44332_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,153.0,54.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,90.89554444525871
44332_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,153.0,54.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,90.89554444525871
44332_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,153.0,54.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,90.89554444525871
44333_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,586.0,165.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,310.95015677757743
44333_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,586.0,165.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,310.95015677757743
44333_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,586.0,165.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,310.95015677757743
44333_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,586.0,165.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,310.95015677757743
44334_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,136.0,78.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,102.99514551666987
44334_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,136.0,78.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,102.99514551666987
44334_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,136.0,78.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,102.99514551666987
44334_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,136.0,78.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,102.99514551666987
44335_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,318.0,122.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,196.96700231257012
44335_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,318.0,122.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,196.96700231257012
44335_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,318.0,122.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,196.96700231257012
44335_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,318.0,122.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,196.96700231257012
44336_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,309.0,94.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,170.42887079365397
44336_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,309.0,94.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,170.42887079365397
44336_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,309.0,94.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,170.42887079365397
44336_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,309.0,94.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,170.42887079365397
44337_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,56.0,40.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,47.32863826479693
44337_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,56.0,40.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,47.32863826479693
44337_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,56.0,40.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,47.32863826479693
44337_3,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,56.0,40.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,47.32863826479693
44338_0,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,264.0,222.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,242.09089202198416
44338_1,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,264.0,222.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,242.09089202198416
44338_2,Schlei_S8,Schlei,9.60645,54.5253,sediment,27,BONUS MICROPOLL,264.0,222.0,irregular,unspecific,Polystyrene,Polystyrene,1398.0,1197,0.105,0.25,242.09089202198416
