TweedieRegressor;9;4;5;1960;[ 1 20 21 22 24];['S02' 'S25' 'S26' 'S27' 'S30'];-10.4394027125271;-1.82231673952184;-627.942931123584;-0.590354753924597;0.68456039561832;-0.750605708979221;-1182.21770400213;-0.474705794956173;71;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;10;0;4;1025;[ 1  2  5  7 14 19];['S02' 'S03' 'S07' 'S10' 'S19' 'S24'];0.539476748482347;-0.943591625347038;-777.761940456112;-0.446230413108822;0.736366409204669;-0.629038790664539;-1163.66292669289;-0.350842715322254;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;10;1;5;1352;[11 12 13 20 23];['S15' 'S16' 'S17' 'S25' 'S29'];0.295672697000192;-0.459895764857515;-370.878929436576;-0.359979725509864;0.793411959412022;-0.670010113027661;-888.778303743892;-0.488744811876536;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;10;2;1;483;[ 3  6 10 18 24];['S04' 'S08' 'S14' 'S23' 'S30'];0.761323381841715;-2.41601789272352;-742.815471459414;-0.422668101150354;0.71508398187851;-0.812715365734518;-776.96553947714;-0.477545763790497;59;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;10;3;3;750;[ 8 16 21 22 25];['S11' 'S21' 'S26' 'S27' 'S31'];0.663001616820202;-1.6548671414643;-2539.67927371001;-0.466671223225424;0.861107480102582;-0.681088767742787;-1091.21497341356;-0.451360374976665;122;['WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD', 'PC2'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;10;4;2;498;[ 0  4  9 15 17];['S01' 'S06' 'S13' 'S20' 'S22'];0.75539472189753;-0.641796623901091;-1326.51659183838;-0.393957461103463;0.805379291766;-0.746206547684425;-852.27055907338;-0.390880238843036;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;11;0;3;610;[ 3  6  9 10 14 19];['S04' 'S08' 'S13' 'S14' 'S19' 'S24'];0.716745028462681;-3.15683343846078;-1225.97770620649;-0.821978935802217;0.746704009274431;-0.576223079715673;-486.767648443348;-0.250937333464543;59;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;11;1;4;615;[ 2  5  8 11 20];['S03' 'S07' 'S11' 'S15' 'S25'];0.712775584474418;-0.518397284357081;-1796.84342218414;-0.333817572633802;0.797649431467171;-0.828984884978926;-1023.10442952773;-0.389733093816129;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;11;2;2;487;[ 0  4 15 21 23];['S01' 'S06' 'S20' 'S26' 'S29'];0.759751821265651;-0.662792845727396;-933.856433549592;-0.669548901742922;0.719567840199474;-0.534912237634258;-679.751637762966;-0.301254383122395;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;11;3;5;1828;[ 1  7 18 22 24];['S02' 'S10' 'S23' 'S27' 'S30'];-0.854785326078984;-0.459976554082449;-626.008009411344;-0.558076031924249;0.841950594341859;-1.16421377093785;-727.370868782139;-0.446306388833331;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;11;4;1;468;[12 13 16 17 25];['S16' 'S17' 'S21' 'S22' 'S31'];0.765372723484641;-0.780487705901914;-597.639070666633;-0.878627814443931;0.780191255889854;-0.649180007588567;-649.8718965522;-0.363402327478921;78;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;12;0;3;298;[ 1  7  8 15 19 20];['S02' 'S10' 'S11' 'S20' 'S24' 'S25'];0.845278434317509;-0.933689926294385;-993.900324648348;-0.564098326566122;0.791201963640709;-0.722415958579548;-730.743052659782;-0.386847701636762;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;12;1;2;210;[ 0  4 10 14 18];['S01' 'S06' 'S14' 'S19' 'S23'];0.881516594989259;-2.13445329543646;-1276.53802525761;-0.577029943478182;0.866384624002656;-0.674645018117699;-868.373905588499;-0.375833698518738;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;12;2;1;117;[ 9 13 22 24 25];['S13' 'S17' 'S27' 'S30' 'S31'];0.921420907470261;-0.274922730523085;-234.964247217514;-0.24859239217979;0.86613250674777;-0.709430086581388;-1061.67025643633;-0.471775617976446;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;12;3;5;1362;[ 5 12 16 21 23];['S07' 'S16' 'S21' 'S26' 'S29'];0.286300159394401;-0.738971100425446;-1209.83534117291;-0.511281223401135;0.8444802435148;-0.452224857901281;-658.12154456126;-0.392872338273158;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;12;4;4;648;[ 2  3  6 11 17];['S03' 'S04' 'S08' 'S15' 'S22'];0.702493051599005;-1.09592614687574;-1892.59896554653;-0.769062543981644;0.788220740404736;-0.863731114577225;-764.749716050136;-0.335254550631282;59;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;13;0;2;263;[ 1  7  8 11 15 19];['S02' 'S10' 'S11' 'S15' 'S20' 'S24'];0.86726241060256;-0.927308208098591;-828.036234758345;-0.614500979708456;0.71570686589152;-0.484516332288577;-689.948189894064;-0.326105222751415;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;13;1;1;216;[ 0  4 17 22 25];['S01' 'S06' 'S22' 'S27' 'S31'];0.88031549197679;-0.654012852201102;-1075.12161366631;-0.360422957156838;0.638806826622968;-0.835911933902204;-1040.23435757637;-0.408702968085963;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;13;2;4;792;[ 5  9 13 21 23];['S07' 'S13' 'S17' 'S26' 'S29'];0.650455923122333;-0.694015400370541;-926.821607826802;-0.341481665374974;0.799674397830154;-0.616703101031425;-678.983373826892;-0.321787583115442;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;13;3;5;1404;[ 2  3 12 14 20];['S03' 'S04' 'S16' 'S19' 'S25'];0.254117218681663;-0.354699919021675;-204.617894383832;-0.319352456593605;0.75446330077893;-1.00077073501585;-1127.90961208276;-0.387199119220029;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;13;4;3;679;[ 6 10 16 18 24];['S08' 'S14' 'S21' 'S23' 'S30'];0.692190288474151;-2.31037968426848;-1453.76962940403;-0.456313341512202;0.772425830489636;-0.612627514536304;-755.567511397205;-0.512693954226192;59;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;14;0;4;1810;[ 1  3 14 15 17 25];['S02' 'S04' 'S19' 'S20' 'S22' 'S31'];-0.662008338484576;-0.547418712464434;-703.469446110999;-0.432200059616065;0.838684671342096;-0.669501679983597;-943.150128476614;-0.433974067266703;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;14;1;5;1884;[ 0  2  4  5 23];['S01' 'S03' 'S06' 'S07' 'S29'];-1.62676362330298;-0.476287901856204;-2435.982591649;-0.307806746480793;0.878820853156946;-0.77618192105564;-496.51985789604;-0.41968890155424;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;14;2;2;620;[ 9 13 18 20 21];['S13' 'S17' 'S23' 'S25' 'S26'];0.711290643084565;-1.00388204100463;-882.666077251249;-0.50323037471565;0.851613559300328;-0.984632083339404;-1109.6604287488;-0.526884420598423;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;14;3;3;1174;[ 6  8 10 16 19];['S08' 'S11' 'S14' 'S21' 'S24'];0.42257397377881;-3.65059252969458;-3088.71521330918;-0.589034493654339;0.833930884210874;-0.507194507632696;-589.251816426254;-0.351739876588328;105;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;14;4;1;369;[ 7 11 12 22 24];['S10' 'S15' 'S16' 'S27' 'S30'];0.809351322619166;-0.558375470411912;-542.966895348958;-0.581033238423774;0.822846220091817;-1.05712043301025;-1169.22911464049;-0.464559563349218;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;15;0;3;996;[ 1  2  6 16 23 25];['S02' 'S03' 'S08' 'S21' 'S29' 'S31'];0.55596712978899;-0.500086187015855;-2921.7481431153;-0.494770093165629;0.867515647569986;-0.855952165031638;-375.478573048325;-0.349878778285497;22;['WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;15;1;2;277;[ 3  9 14 19 22];['S04' 'S13' 'S19' 'S24' 'S27'];0.856089461019902;-1.08154717180927;-431.099013800499;-0.308810181805515;0.866178563935765;-0.773806837063215;-1055.65229893106;-0.516263725737191;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;15;2;1;74;[ 4 10 18 20 24];['S06' 'S14' 'S23' 'S25' 'S30'];0.937956357673628;-1.97710047960927;-978.39202456361;-0.387951418437144;0.810145335510032;-0.709274299517174;-1072.07918863463;-0.651901937093749;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;15;3;5;1733;[ 7 11 13 15 17];['S10' 'S15' 'S17' 'S20' 'S22'];-0.223871982875797;-0.708135424194915;-300.342218365854;-0.675932393491603;0.816626361458381;-0.616814733196856;-951.821764134933;-0.440062200001695;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;15;4;4;1163;[ 0  5  8 12 21];['S01' 'S07' 'S11' 'S16' 'S26'];0.426809012706074;-1.67547152552136;-2542.20609369177;-0.500631369376087;0.426676022522723;-1.44328693214281;-945.409642253316;-0.541465089900492;124;['WWTP_influence_as_cumulated_residence__nosed_0µm_allseasons_222_', 'SED_D50', 'PC2'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;16;0;3;441;[ 3  6  7  8 11 12];['S04' 'S08' 'S10' 'S11' 'S15' 'S16'];0.777036164297213;-0.797755689132407;-2640.33055871374;-0.686955186715161;0.736669458292862;-1.95856013990585;-828.038623976375;-0.623037558924442;78;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;16;1;4;1706;[13 15 17 19 23];['S17' 'S20' 'S22' 'S24' 'S29'];-0.158296893609529;-1.16930950284283;-963.060882972642;-0.751028337646351;0.78955090656573;-0.51192202695728;-1040.47841158181;-0.468603207972645;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;16;2;5;1807;[ 2 10 18 20 22];['S03' 'S14' 'S23' 'S25' 'S27'];-0.643574347578263;-2.18712011632466;-1245.26731290922;-0.768772169354005;0.783918036213056;-0.615758028913416;-1053.22524417858;-0.431175204044004;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;16;3;2;252;[ 0 16 21 24 25];['S01' 'S21' 'S26' 'S30' 'S31'];0.870078175119113;-0.943852740319412;-258.366189756731;-0.331410664885571;0.814784143712994;-0.400423280519275;-1157.15552800068;-0.316268247875536;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;16;4;1;52;[ 1  4  5  9 14];['S02' 'S06' 'S07' 'S13' 'S19'];0.952134052511245;-0.254352364254313;-870.657935368764;-0.184539621739882;0.753128674759366;-1.14788143929021;-1216.23848365923;-0.449063674638813;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;17;0;2;392;[ 0  5 11 19 20 24];['S01' 'S07' 'S15' 'S24' 'S25' 'S30'];0.79932218185959;-1.18832431184733;-814.056377836403;-0.439182402474;0.645413404881972;-1.54035564012835;-1173.07926313791;-0.636820255330286;128;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD', 'PC2'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;17;1;5;1515;[ 2  3 10 21 22];['S03' 'S04' 'S14' 'S26' 'S27'];0.141650414184886;-2.81981069986077;-453.726131994885;-0.704727553146758;0.85911834213108;-0.612222254779012;-1114.51496470064;-0.512819660676451;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;17;2;3;527;[ 1  8  9 14 23];['S02' 'S11' 'S13' 'S19' 'S29'];0.746741519638123;-0.353109196263105;-857.115925944741;-0.241679486019973;0.91673606597045;-0.659528819531633;-506.089535961384;-0.3127657622446;128;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD', 'PC2'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;17;3;1;37;[ 4  7 12 13 18];['S06' 'S10' 'S16' 'S17' 'S23'];0.959016519830491;-0.235570419726303;-237.134597022569;-0.109344839044064;0.80035690698618;-0.920978148394792;-1237.37167529786;-0.537711376336763;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;17;4;4;828;[ 6 15 16 17 25];['S08' 'S20' 'S21' 'S22' 'S31'];0.634057260095265;-0.74244444970096;-1615.98814030199;-0.495490691513995;0.697684166168702;-0.462351773528905;-564.978579015476;-0.406694954079491;59;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;18;0;3;389;[ 0  1  6  9 12 22];['S01' 'S02' 'S08' 'S13' 'S16' 'S27'];0.800562263632467;-0.563063244180944;-1215.93066518298;-0.312854957615205;0.689035457512633;-1.22636457158248;-903.119950024995;-0.522562771733374;63;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;18;1;5;1584;[ 3  7 11 15 20];['S04' 'S10' 'S15' 'S20' 'S25'];0.0457202873764805;-0.379946092863883;-373.884877996992;-0.262668214809443;0.778515897514764;-0.59450947730225;-1019.89007966853;-0.358304600939175;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;18;2;1;60;[ 4 13 16 21 25];['S06' 'S17' 'S21' 'S26' 'S31'];0.94759460239921;-0.888839089116084;-251.426282342185;-0.342885229137163;0.85628282665609;-1.0040731193141;-961.532501124962;-0.423829531582317;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;18;3;4;866;[ 2  8 18 23 24];['S03' 'S11' 'S23' 'S29' 'S30'];0.621281798996137;-0.356800298231477;-2296.70070447273;-0.184222403503066;0.803910603786114;-0.534836032330976;-864.86025401922;-0.44254687699385;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;18;4;2;333;[ 5 10 14 17 19];['S07' 'S14' 'S19' 'S22' 'S24'];0.834019927771767;-3.32061985785955;-1371.78409656816;-2.01347648108383;0.872106587979919;-0.819655942838148;-1218.81674694139;-0.54332634528268;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;19;0;1;199;[ 3  4  9 12 13 16];['S04' 'S06' 'S13' 'S16' 'S17' 'S21'];0.887477071284559;-0.194535369752813;-630.084480017032;-0.148049100815189;0.812636174986074;-0.77669876925467;-914.630873649684;-0.625708181360395;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;19;1;3;409;[ 0 11 15 22 25];['S01' 'S15' 'S20' 'S27' 'S31'];0.787992148909532;-0.450253115765722;-380.142664966834;-0.304178885020373;0.790595169735374;-0.886994410679448;-1038.92531334526;-0.41945913027778;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;19;2;4;775;[ 1  6  7 17 24];['S02' 'S08' 'S10' 'S22' 'S30'];0.653990646347011;-0.801981823643286;-1008.94396345454;-0.495427871936175;0.798152991652743;-0.568639904864438;-907.11284078743;-0.437589068650168;59;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;19;3;5;1027;[ 5 10 18 20 23];['S07' 'S14' 'S23' 'S25' 'S29'];0.538803733929434;-1.89451031981273;-1228.17479644685;-0.227357286690946;0.834217404501677;-0.712305798576445;-866.736459975618;-0.359305066263941;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;19;4;2;343;[ 2  8 14 19 21];['S03' 'S11' 'S19' 'S24' 'S26'];0.824436198887188;-2.01290497483915;-783.841158743482;-0.900344327830437;0.808939459636843;-0.810539706662307;-854.986596369299;-0.478250166915645;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;20;0;1;23;[ 1  4 12 17 24 25];['S02' 'S06' 'S16' 'S22' 'S30' 'S31'];0.962867642126116;-0.490414629854485;-375.720199911111;-0.309238910320147;0.832844022285303;-1.164654567187;-1021.11605792859;-0.586427793853276;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;20;1;5;1154;[ 5 10 19 21 22];['S07' 'S14' 'S24' 'S26' 'S27'];0.435149796166596;-4.74330323438486;-1243.37326539726;-5.30216013874887;0.766758202285521;-0.522695572671477;-860.683663558855;-0.461974134675549;71;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;20;2;3;825;[ 6 13 14 18 23];['S08' 'S17' 'S19' 'S23' 'S29'];0.635561892471273;-0.421325964940671;-359.304187966249;-0.384455745030107;0.820190849969532;-0.692995255861318;-714.858353996075;-0.410367124744393;22;['WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;20;3;4;1124;[ 0  2  7  8 16];['S01' 'S03' 'S10' 'S11' 'S21'];0.460836390307232;-0.351697208825218;-2041.74729606887;-0.285385587993011;0.902451303020199;-1.08590317792714;-564.779118694994;-0.42835051739519;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;20;4;2;553;[ 3  9 11 15 20];['S04' 'S13' 'S15' 'S20' 'S25'];0.733015690417276;-0.398116969844258;-489.653724127245;-0.279164038841075;0.846352634437736;-1.03805316396937;-1120.3934066408;-0.435759892578146;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;21;0;1;110;[ 1  5  7 19 20 24];['S02' 'S07' 'S10' 'S24' 'S25' 'S30'];0.922643773483134;-0.812175916142048;-706.000916554435;-0.35119693964357;0.838411878242176;-1.53560684379391;-1071.27618066016;-0.664421296041526;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;21;1;4;933;[ 0 11 18 21 23];['S01' 'S15' 'S23' 'S26' 'S29'];0.590470742298443;-0.912955820388584;-464.987596855026;-0.735194135277215;0.781162458250661;-1.39283160665037;-1233.89267256992;-0.479215123715217;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;21;2;3;780;[ 6 12 13 14 25];['S08' 'S16' 'S17' 'S19' 'S31'];0.652950778940576;-0.311889677872955;-185.640718849682;-0.311477716190741;0.751527079455169;-0.799977678143025;-863.538032862027;-0.422537103000018;59;['Depth', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;21;3;2;506;[ 2  3  8 10 17];['S03' 'S04' 'S11' 'S14' 'S22'];0.753802013515676;-2.4020404002989;-1848.04819141129;-0.588090051209384;0.751932399757862;-0.881170706399381;-846.124732228696;-0.338536757885191;34;['WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;21;4;5;965;[ 4  9 15 16 22];['S06' 'S13' 'S20' 'S21' 'S27'];0.570800248185352;-0.752864520706289;-1253.73417373086;-0.465653858838503;0.824871981231261;-0.64509426665181;-645.603117465445;-0.510732258579655;98;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;22;0;5;1890;[ 1  3 15 17 19 20];['S02' 'S04' 'S20' 'S22' 'S24' 'S25'];-1.83159002047138;-1.24307658615816;-1066.03864988648;-0.66004845067429;0.892081104986463;-0.474387577173586;-901.722917468168;-0.331055334170755;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;22;1;4;1826;[ 2  5  9 16 22];['S03' 'S07' 'S13' 'S21' 'S27'];-0.801368868992388;-0.839793618992153;-3092.85671882743;-0.436286247556258;0.802372983440324;-0.963318851646306;-762.508968325244;-0.596787986352774;98;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;22;2;3;1751;[ 7 10 13 18 23];['S10' 'S14' 'S17' 'S23' 'S29'];-0.283134645874984;-1.99688671646499;-1225.07811753399;-0.576929175752696;0.858520424265022;-0.490949297285896;-928.905646911936;-0.389421398346968;42;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
TweedieRegressor;22;3;2;315;[ 6  8 11 14 25];['S08' 'S11' 'S15' 'S19' 'S31'];0.841120085296889;-0.744058129426048;-579.898862091477;-0.76746427382806;0.779807853720154;-1.20594314382441;-784.79461932585;-0.427518733095311;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1;log;2;;;;;;;;;;
